fecha,clausura
10/10/2019 00:00,8582.11
09/10/2019 00:00,8586.34
08/10/2019 00:00,8178.54
07/10/2019 00:00,8205.53
06/10/2019 00:00,7854.12
05/10/2019 00:00,8145.17
04/10/2019 00:00,8152.07
03/10/2019 00:00,8239.92
02/10/2019 00:00,8373.42
01/10/2019 00:00,8319.01
30/09/2019 00:00,8298.45
29/09/2019 00:00,8047.6
28/09/2019 00:00,8218.07
27/09/2019 00:00,8187.72
26/09/2019 00:00,8055.03
25/09/2019 00:00,8432.16
24/09/2019 00:00,8536.82
23/09/2019 00:00,9682.19
22/09/2019 00:00,10020.58
21/09/2019 00:00,9985.28
20/09/2019 00:00,10169.02
19/09/2019 00:00,10271.53
18/09/2019 00:00,10152.09
17/09/2019 00:00,10195.73
16/09/2019 00:00,10269.98
15/09/2019 00:00,10305.74
14/09/2019 00:00,10355.37
13/09/2019 00:00,10368.65
12/09/2019 00:00,10420.34
11/09/2019 00:00,10154.46
10/09/2019 00:00,10096
09/09/2019 00:00,10307.45
08/09/2019 00:00,10400.18
07/09/2019 00:00,10484.39
06/09/2019 00:00,10311.09
05/09/2019 00:00,10573.66
04/09/2019 00:00,10586.26
03/09/2019 00:00,10617.61
02/09/2019 00:00,10384.48
01/09/2019 00:00,9767.53
31/08/2019 00:00,9594.15
30/08/2019 00:00,9579.75
29/08/2019 00:00,9490
28/08/2019 00:00,9711.78
27/08/2019 00:00,10167.29
26/08/2019 00:00,10360.97
25/08/2019 00:00,10136.75
24/08/2019 00:00,10149.7
23/08/2019 00:00,10401.6
22/08/2019 00:00,10112.01
21/08/2019 00:00,10134.75
20/08/2019 00:00,10772.22
19/08/2019 00:00,10927.3
18/08/2019 00:00,10318.99
17/08/2019 00:00,10210.89
16/08/2019 00:00,10354.34
15/08/2019 00:00,10301.44
14/08/2019 00:00,10022.99
13/08/2019 00:00,10862.28
12/08/2019 00:00,11385.11
11/08/2019 00:00,11528.73
10/08/2019 00:00,11273.2
09/08/2019 00:00,11859.32
08/08/2019 00:00,11983.43
07/08/2019 00:00,11971.57
06/08/2019 00:00,11470
05/08/2019 00:00,11800
04/08/2019 00:00,10986.96
03/08/2019 00:00,10821.52
02/08/2019 00:00,10529.51
01/08/2019 00:00,10407.71
31/07/2019 00:00,10085.34
30/07/2019 00:00,9593.62
29/07/2019 00:00,9495.39
28/07/2019 00:00,9533.19
27/07/2019 00:00,9481.37
26/07/2019 00:00,9846.94
25/07/2019 00:00,9883.96
24/07/2019 00:00,9763.67
23/07/2019 00:00,9847.02
22/07/2019 00:00,10328.83
21/07/2019 00:00,10600.24
20/07/2019 00:00,10750.11
19/07/2019 00:00,10535.43
18/07/2019 00:00,10648.6
17/07/2019 00:00,9699.35
16/07/2019 00:00,9412.81
15/07/2019 00:00,10850
14/07/2019 00:00,10191.87
13/07/2019 00:00,11378.79
12/07/2019 00:00,11808.91
11/07/2019 00:00,11349.24
10/07/2019 00:00,12098.95
09/07/2019 00:00,12567.23
08/07/2019 00:00,12286.14
07/07/2019 00:00,11469.96
06/07/2019 00:00,11240
05/07/2019 00:00,10997.84
04/07/2019 00:00,11146.34
03/07/2019 00:00,11967.43
02/07/2019 00:00,10828.9
01/07/2019 00:00,10577.43
30/06/2019 00:00,10760.1
29/06/2019 00:00,11858.62
28/06/2019 00:00,12354.43
27/06/2019 00:00,11153.74
26/06/2019 00:00,12920.54
25/06/2019 00:00,11751.01
24/06/2019 00:00,11029.63
23/06/2019 00:00,10831.95
22/06/2019 00:00,10661.3
21/06/2019 00:00,10222.12
20/06/2019 00:00,9534.99
19/06/2019 00:00,9278.27
18/06/2019 00:00,9078.84
17/06/2019 00:00,9333.48
16/06/2019 00:00,8974.19
15/06/2019 00:00,8857.19
14/06/2019 00:00,8697.54
13/06/2019 00:00,8238
12/06/2019 00:00,8176.27
11/06/2019 00:00,7919.1
10/06/2019 00:00,8021.1
09/06/2019 00:00,7632.99
08/06/2019 00:00,7932.27
07/06/2019 00:00,8001.25
06/06/2019 00:00,7806.07
05/06/2019 00:00,7785.94
04/06/2019 00:00,7665.53
03/06/2019 00:00,8103.64
02/06/2019 00:00,8734.49
01/06/2019 00:00,8556.27
31/05/2019 00:00,8547.2
30/05/2019 00:00,8277.76
29/05/2019 00:00,8663.41
28/05/2019 00:00,8717.96
27/05/2019 00:00,8770.73
26/05/2019 00:00,8733.26
25/05/2019 00:00,8064.64
24/05/2019 00:00,7999.02
23/05/2019 00:00,7880.22
22/05/2019 00:00,7624.95
21/05/2019 00:00,7955.16
20/05/2019 00:00,8005.64
19/05/2019 00:00,8200
18/05/2019 00:00,7260.12
17/05/2019 00:00,7351.71
16/05/2019 00:00,7880
15/05/2019 00:00,8208.69
14/05/2019 00:00,7986
13/05/2019 00:00,7810.05
12/05/2019 00:00,6974.35
11/05/2019 00:00,7217.47
10/05/2019 00:00,6342.84
09/05/2019 00:00,6156.7
08/05/2019 00:00,5940.89
07/05/2019 00:00,5751.54
06/05/2019 00:00,5685.46
05/05/2019 00:00,5709.32
04/05/2019 00:00,5764.65
03/05/2019 00:00,5658.22
02/05/2019 00:00,5385
01/05/2019 00:00,5318.42
30/04/2019 00:00,5269
29/04/2019 00:00,5149.11
28/04/2019 00:00,5160.98
27/04/2019 00:00,5168.91
26/04/2019 00:00,5155.19
25/04/2019 00:00,5132.55
24/04/2019 00:00,5440.95
23/04/2019 00:00,5531.32
22/04/2019 00:00,5386.8
21/04/2019 00:00,5295.65
20/04/2019 00:00,5318.89
19/04/2019 00:00,5289.91
18/04/2019 00:00,5281.58
17/04/2019 00:00,5233.72
16/04/2019 00:00,5202.43
15/04/2019 00:00,5027.31
14/04/2019 00:00,5162.72
13/04/2019 00:00,5063.63
12/04/2019 00:00,5076.35
11/04/2019 00:00,5040.2
10/04/2019 00:00,5323.47
09/04/2019 00:00,5192.6
08/04/2019 00:00,5287.88
07/04/2019 00:00,5190.85
06/04/2019 00:00,5041.39
05/04/2019 00:00,5039.73
04/04/2019 00:00,4907.94
03/04/2019 00:00,4978.23
02/04/2019 00:00,4899.63
01/04/2019 00:00,4136.32
31/03/2019 00:00,4096.08
30/03/2019 00:00,4094.92
29/03/2019 00:00,4090
28/03/2019 00:00,4012.23
27/03/2019 00:00,4025.5
26/03/2019 00:00,3922.58
25/03/2019 00:00,3910.51
24/03/2019 00:00,3969.99
23/03/2019 00:00,3982.52
22/03/2019 00:00,3982.07
21/03/2019 00:00,3974.21
20/03/2019 00:00,4031.59
19/03/2019 00:00,3998.13
18/03/2019 00:00,3969.59
17/03/2019 00:00,3965.5
16/03/2019 00:00,3990
15/03/2019 00:00,3901.21
14/03/2019 00:00,3854.77
13/03/2019 00:00,3848.48
12/03/2019 00:00,3859.74
11/03/2019 00:00,3849.25
10/03/2019 00:00,3897.92
09/03/2019 00:00,3916.43
08/03/2019 00:00,3844.64
07/03/2019 00:00,3856.64
06/03/2019 00:00,3851.55
05/03/2019 00:00,3844.07
04/03/2019 00:00,3698.66
03/03/2019 00:00,3789.52
02/03/2019 00:00,3810.46
01/03/2019 00:00,3807.05
28/02/2019 00:00,3791.36
27/02/2019 00:00,3798.47
26/02/2019 00:00,3795.06
25/02/2019 00:00,3820.71
24/02/2019 00:00,3730.68
23/02/2019 00:00,4113.53
22/02/2019 00:00,3939.82
21/02/2019 00:00,3900.4
20/02/2019 00:00,3936.53
19/02/2019 00:00,3888.46
18/02/2019 00:00,3869.8
17/02/2019 00:00,3625.6
16/02/2019 00:00,3579.92
15/02/2019 00:00,3566.29
14/02/2019 00:00,3560.46
13/02/2019 00:00,3574.93
12/02/2019 00:00,3585.94
11/02/2019 00:00,3588.7
10/02/2019 00:00,3650.37
09/02/2019 00:00,3622.62
08/02/2019 00:00,3622.94
07/02/2019 00:00,3359.33
06/02/2019 00:00,3364.62
05/02/2019 00:00,3431.39
04/02/2019 00:00,3410.87
03/02/2019 00:00,3414.82
02/02/2019 00:00,3462.82
01/02/2019 00:00,3434.83
31/01/2019 00:00,3413.11
30/01/2019 00:00,3437.35
29/01/2019 00:00,3390.5
28/01/2019 00:00,3429.5
27/01/2019 00:00,3533.23
26/01/2019 00:00,3555.56
25/01/2019 00:00,3560
24/01/2019 00:00,3570.73
23/01/2019 00:00,3552.32
22/01/2019 00:00,3576.81
21/01/2019 00:00,3531.51
20/01/2019 00:00,3536.72
19/01/2019 00:00,3681
18/01/2019 00:00,3609.21
17/01/2019 00:00,3638.01
16/01/2019 00:00,3605.91
15/01/2019 00:00,3576.93
14/01/2019 00:00,3664.28
13/01/2019 00:00,3515.95
12/01/2019 00:00,3617.13
11/01/2019 00:00,3632.02
10/01/2019 00:00,3627.51
09/01/2019 00:00,4002.13
08/01/2019 00:00,3994.9
07/01/2019 00:00,4005.45
06/01/2019 00:00,4040.71
05/01/2019 00:00,3791.84
04/01/2019 00:00,3817.71
03/01/2019 00:00,3787.81
02/01/2019 00:00,3885.87
01/01/2019 00:00,3823.44
31/12/2018 00:00,3693.3
30/12/2018 00:00,3835.79
29/12/2018 00:00,3725.48
28/12/2018 00:00,3884.97
27/12/2018 00:00,3591.69
26/12/2018 00:00,3810.01
25/12/2018 00:00,3779.99
24/12/2018 00:00,4036
23/12/2018 00:00,3943.83
22/12/2018 00:00,3980.9
21/12/2018 00:00,3841.08
20/12/2018 00:00,4073.77
19/12/2018 00:00,3684.5
18/12/2018 00:00,3667.16
17/12/2018 00:00,3496.73
16/12/2018 00:00,3193.78
15/12/2018 00:00,3179.54
14/12/2018 00:00,3195.75
13/12/2018 00:00,3262.73
12/12/2018 00:00,3430.18
11/12/2018 00:00,3353.42
10/12/2018 00:00,3408
09/12/2018 00:00,3529.75
08/12/2018 00:00,3398.8
07/12/2018 00:00,3380.68
06/12/2018 00:00,3437.26
05/12/2018 00:00,3696.69
04/12/2018 00:00,3903.52
03/12/2018 00:00,3834.34
02/12/2018 00:00,4102.05
01/12/2018 00:00,4140.39
30/11/2018 00:00,3971.06
29/11/2018 00:00,4249.8
28/11/2018 00:00,4220.16
27/11/2018 00:00,3771.01
26/11/2018 00:00,3727.34
25/11/2018 00:00,3938.89
24/11/2018 00:00,3785.65
23/11/2018 00:00,4288.26
22/11/2018 00:00,4275.23
21/11/2018 00:00,4538.01
20/11/2018 00:00,4352
19/11/2018 00:00,4735.44
18/11/2018 00:00,5559.26
17/11/2018 00:00,5503.36
16/11/2018 00:00,5508.71
15/11/2018 00:00,5585
14/11/2018 00:00,5595.91
13/11/2018 00:00,6260.91
12/11/2018 00:00,6318
11/11/2018 00:00,6357.54
10/11/2018 00:00,6349.32
09/11/2018 00:00,6325
08/11/2018 00:00,6405.49
07/11/2018 00:00,6501
06/11/2018 00:00,6447.5
05/11/2018 00:00,6403.2
04/11/2018 00:00,6421.76
03/11/2018 00:00,6335
02/11/2018 00:00,6350.43
01/11/2018 00:00,6340.99
31/10/2018 00:00,6303.27
30/10/2018 00:00,6269.46
29/10/2018 00:00,6266.52
28/10/2018 00:00,6405.57
27/10/2018 00:00,6407.66
26/10/2018 00:00,6406.1
25/10/2018 00:00,6393.53
24/10/2018 00:00,6411.96
23/10/2018 00:00,6393.41
22/10/2018 00:00,6406.06
21/10/2018 00:00,6413.38
20/10/2018 00:00,6412.86
19/10/2018 00:00,6383.46
18/10/2018 00:00,6396.18
17/10/2018 00:00,6437.29
16/10/2018 00:00,6461.2
15/10/2018 00:00,6441.74
14/10/2018 00:00,6183
13/10/2018 00:00,6199.69
12/10/2018 00:00,6185.15
11/10/2018 00:00,6152.76
10/10/2018 00:00,6517.55
09/10/2018 00:00,6588.8
08/10/2018 00:00,6604.75
07/10/2018 00:00,6577.63
06/10/2018 00:00,6544.08
05/10/2018 00:00,6582.12
04/10/2018 00:00,6547.56
03/10/2018 00:00,6456.77
02/10/2018 00:00,6500
01/10/2018 00:00,6571.2
30/09/2018 00:00,6597.81
29/09/2018 00:00,6579.38
28/09/2018 00:00,6610.76
27/09/2018 00:00,6681.62
26/09/2018 00:00,6461.51
25/09/2018 00:00,6428.99
24/09/2018 00:00,6581.52
23/09/2018 00:00,6702.22
22/09/2018 00:00,6710.01
21/09/2018 00:00,6749.45
20/09/2018 00:00,6492.98
19/09/2018 00:00,6388.4
18/09/2018 00:00,6332.34
17/09/2018 00:00,6254.52
16/09/2018 00:00,6499.98
15/09/2018 00:00,6520.15
14/09/2018 00:00,6476.51
13/09/2018 00:00,6485.7
12/09/2018 00:00,6322.45
11/09/2018 00:00,6279.99
10/09/2018 00:00,6301.99
09/09/2018 00:00,6236.04
08/09/2018 00:00,6178.31
07/09/2018 00:00,6400
06/09/2018 00:00,6493.09
05/09/2018 00:00,6679.3
04/09/2018 00:00,7361
03/09/2018 00:00,7258.99
02/09/2018 00:00,7290.31
01/09/2018 00:00,7185.01
31/08/2018 00:00,7017.35
30/08/2018 00:00,6984.01
29/08/2018 00:00,7032.96
28/08/2018 00:00,7080.94
27/08/2018 00:00,6904.51
26/08/2018 00:00,6700.46
25/08/2018 00:00,6732.4
24/08/2018 00:00,6692.94
23/08/2018 00:00,6525.01
22/08/2018 00:00,6355.76
21/08/2018 00:00,6479.27
20/08/2018 00:00,6260.82
19/08/2018 00:00,6481.99
18/08/2018 00:00,6399.28
17/08/2018 00:00,6580.15
16/08/2018 00:00,6313.51
15/08/2018 00:00,6272.3
14/08/2018 00:00,6193.62
13/08/2018 00:00,6252.63
12/08/2018 00:00,6310.82
11/08/2018 00:00,6239.98
10/08/2018 00:00,6139.99
09/08/2018 00:00,6543.76
08/08/2018 00:00,6283.59
07/08/2018 00:00,6717.68
06/08/2018 00:00,6936.11
05/08/2018 00:00,7032.61
04/08/2018 00:00,7009.99
03/08/2018 00:00,7416.98
02/08/2018 00:00,7536.37
01/08/2018 00:00,7602.01
31/07/2018 00:00,7725.43
30/07/2018 00:00,8160.21
29/07/2018 00:00,8216.74
28/07/2018 00:00,8237.74
27/07/2018 00:00,8183.05
26/07/2018 00:00,7926
25/07/2018 00:00,8174.06
24/07/2018 00:00,8403.83
23/07/2018 00:00,7719.62
22/07/2018 00:00,7396.6
21/07/2018 00:00,7409.92
20/07/2018 00:00,7330.84
19/07/2018 00:00,7471.42
18/07/2018 00:00,7378.1
17/07/2018 00:00,7310.71
16/07/2018 00:00,6721.04
15/07/2018 00:00,6349.3
14/07/2018 00:00,6243.98
13/07/2018 00:00,6215.59
12/07/2018 00:00,6243.88
11/07/2018 00:00,6380
10/07/2018 00:00,6299.46
09/07/2018 00:00,6666.75
08/07/2018 00:00,6706.6
07/07/2018 00:00,6759.99
06/07/2018 00:00,6596.53
05/07/2018 00:00,6533.69
04/07/2018 00:00,6584.25
03/07/2018 00:00,6507.99
02/07/2018 00:00,6612.98
01/07/2018 00:00,6349.99
30/06/2018 00:00,6385.71
29/06/2018 00:00,6204.24
28/06/2018 00:00,5848.33
27/06/2018 00:00,6135.64
26/06/2018 00:00,6068
25/06/2018 00:00,6253.61
24/06/2018 00:00,6153.4
23/06/2018 00:00,6177.38
22/06/2018 00:00,6050.45
21/06/2018 00:00,6718.33
20/06/2018 00:00,6756.58
19/06/2018 00:00,6736.52
18/06/2018 00:00,6707.5
17/06/2018 00:00,6453.41
16/06/2018 00:00,6487.92
15/06/2018 00:00,6390.6
14/06/2018 00:00,6646.1
13/06/2018 00:00,6307.4
12/06/2018 00:00,6557.67
11/06/2018 00:00,6880.61
10/06/2018 00:00,6781.17
09/06/2018 00:00,7492.7
08/06/2018 00:00,7618.11
07/06/2018 00:00,7689.28
06/06/2018 00:00,7658.57
05/06/2018 00:00,7617.98
04/06/2018 00:00,7488.26
03/06/2018 00:00,7703.67
02/06/2018 00:00,7642
01/06/2018 00:00,7511.6
31/05/2018 00:00,7492.28
30/05/2018 00:00,7375.73
29/05/2018 00:00,7469.45
28/05/2018 00:00,7112.5
27/05/2018 00:00,7347.39
26/05/2018 00:00,7335.99
25/05/2018 00:00,7471.18
24/05/2018 00:00,7586.88
23/05/2018 00:00,7502.89
22/05/2018 00:00,7984.08
21/05/2018 00:00,8391.76
20/05/2018 00:00,8518.48
19/05/2018 00:00,8231.2
18/05/2018 00:00,8248.87
17/05/2018 00:00,8067.03
16/05/2018 00:00,8346.59
15/05/2018 00:00,8474.99
14/05/2018 00:00,8674.36
13/05/2018 00:00,8696.58
12/05/2018 00:00,8481.6
11/05/2018 00:00,8411.42
10/05/2018 00:00,9020.99
09/05/2018 00:00,9308.49
08/05/2018 00:00,9167.69
07/05/2018 00:00,9359.52
06/05/2018 00:00,9623.54
05/05/2018 00:00,9823.28
04/05/2018 00:00,9696.57
03/05/2018 00:00,9732.43
02/05/2018 00:00,9222
01/05/2018 00:00,9066.9
30/04/2018 00:00,9242.17
29/04/2018 00:00,9393.99
28/04/2018 00:00,9345.11
27/04/2018 00:00,8921.43
26/04/2018 00:00,9274.48
25/04/2018 00:00,8864.99
24/04/2018 00:00,9648
23/04/2018 00:00,8946.95
22/04/2018 00:00,8789.96
21/04/2018 00:00,8920.71
20/04/2018 00:00,8861
19/04/2018 00:00,8271.31
18/04/2018 00:00,8172.84
17/04/2018 00:00,7890.87
16/04/2018 00:00,8048.15
15/04/2018 00:00,8354.22
14/04/2018 00:00,8000.41
13/04/2018 00:00,7896.92
12/04/2018 00:00,7923.78
11/04/2018 00:00,6940.94
10/04/2018 00:00,6835.67
09/04/2018 00:00,6780.1
08/04/2018 00:00,7027.26
07/04/2018 00:00,6904.9
06/04/2018 00:00,6618.33
05/04/2018 00:00,6771.69
04/04/2018 00:00,6799.95
03/04/2018 00:00,7416.27
02/04/2018 00:00,7052.76
01/04/2018 00:00,6813.52
31/03/2018 00:00,6928.62
30/03/2018 00:00,6850
29/03/2018 00:00,7088.38
28/03/2018 00:00,7932.41
27/03/2018 00:00,7791.7
26/03/2018 00:00,8149.66
25/03/2018 00:00,8453.9
24/03/2018 00:00,8547
23/03/2018 00:00,8920.79
22/03/2018 00:00,8704.67
21/03/2018 00:00,8893.79
20/03/2018 00:00,8904.02
19/03/2018 00:00,8596.93
18/03/2018 00:00,8188.24
17/03/2018 00:00,7860.83
16/03/2018 00:00,8258.54
15/03/2018 00:00,8265.05
14/03/2018 00:00,8196.69
13/03/2018 00:00,9142.32
12/03/2018 00:00,9120.75
11/03/2018 00:00,9535.04
10/03/2018 00:00,8791.47
09/03/2018 00:00,9230
08/03/2018 00:00,9285.32
07/03/2018 00:00,9913.03
06/03/2018 00:00,10723.76
05/03/2018 00:00,11419.24
04/03/2018 00:00,11463.27
03/03/2018 00:00,11445
02/03/2018 00:00,11029.99
01/03/2018 00:00,10903.13
28/02/2018 00:00,10314.9
27/02/2018 00:00,10566.3
26/02/2018 00:00,10324.7
25/02/2018 00:00,9590.04
24/02/2018 00:00,9689.99
23/02/2018 00:00,10166.1
22/02/2018 00:00,9843.34
21/02/2018 00:00,10449.4
20/02/2018 00:00,11233.41
19/02/2018 00:00,11173
18/02/2018 00:00,10421.06
17/02/2018 00:00,11101
16/02/2018 00:00,10196
15/02/2018 00:00,10018
14/02/2018 00:00,9490.98
13/02/2018 00:00,8522.99
12/02/2018 00:00,8899
11/02/2018 00:00,8067
10/02/2018 00:00,8560
09/02/2018 00:00,8693.98
08/02/2018 00:00,8259.76
07/02/2018 00:00,7588.01
06/02/2018 00:00,7737.37
05/02/2018 00:00,6874.27
04/02/2018 00:00,8191
03/02/2018 00:00,9225.86
02/02/2018 00:00,8838.83
01/02/2018 00:00,8998.99
31/01/2018 00:00,10149
30/01/2018 00:00,9971
29/01/2018 00:00,11162.62
28/01/2018 00:00,11685.58
27/01/2018 00:00,11446.54
26/01/2018 00:00,11092.95
25/01/2018 00:00,11155.54
24/01/2018 00:00,11400.96
23/01/2018 00:00,10851.82
22/01/2018 00:00,10808.99
21/01/2018 00:00,11558.87
20/01/2018 00:00,12775.99
19/01/2018 00:00,11552
18/01/2018 00:00,11247.57
17/01/2018 00:00,11191.35
16/01/2018 00:00,11386.34
15/01/2018 00:00,13607.04
14/01/2018 00:00,13647.99
13/01/2018 00:00,14197.78
12/01/2018 00:00,13781.41
11/01/2018 00:00,13243.83
10/01/2018 00:00,14890.02
09/01/2018 00:00,14403.51
08/01/2018 00:00,14999.99
07/01/2018 00:00,16124.02
06/01/2018 00:00,17149.67
05/01/2018 00:00,16928
04/01/2018 00:00,15143.67
03/01/2018 00:00,15155.62
02/01/2018 00:00,14678.94
01/01/2018 00:00,13443.41
31/12/2017 00:00,13880
30/12/2017 00:00,12640
29/12/2017 00:00,14340
28/12/2017 00:00,14470.07
27/12/2017 00:00,15364.93
26/12/2017 00:00,15764.44
25/12/2017 00:00,13911.28
24/12/2017 00:00,14157.87
23/12/2017 00:00,14619
22/12/2017 00:00,14009.79
21/12/2017 00:00,15600.01
20/12/2017 00:00,16466.98
19/12/2017 00:00,17700
18/12/2017 00:00,18940.57
17/12/2017 00:00,18953
16/12/2017 00:00,19187.78
15/12/2017 00:00,17471.5
14/12/2017 00:00,16404.99
13/12/2017 00:00,16250
12/12/2017 00:00,16650.01
11/12/2017 00:00,16470
10/12/2017 00:00,14691
09/12/2017 00:00,14607.49
08/12/2017 00:00,15800
07/12/2017 00:00,16599.99
06/12/2017 00:00,13623.5
05/12/2017 00:00,11677
04/12/2017 00:00,11613.07
03/12/2017 00:00,11250
02/12/2017 00:00,10872
01/12/2017 00:00,10840.45
30/11/2017 00:00,9947.67
29/11/2017 00:00,9824.68
28/11/2017 00:00,9868.82
27/11/2017 00:00,9708.07
26/11/2017 00:00,9271.06
25/11/2017 00:00,8717.99
24/11/2017 00:00,8199.19
23/11/2017 00:00,7989
22/11/2017 00:00,8214.69
21/11/2017 00:00,8095.23
20/11/2017 00:00,8226.17
19/11/2017 00:00,8016.58
18/11/2017 00:00,7771.03
17/11/2017 00:00,7674.99
16/11/2017 00:00,7846.96
15/11/2017 00:00,7294
14/11/2017 00:00,6609
13/11/2017 00:00,6525.17
12/11/2017 00:00,5870.37
11/11/2017 00:00,6355.13
10/11/2017 00:00,6588.18
09/11/2017 00:00,7148
08/11/2017 00:00,7450.32
07/11/2017 00:00,7130.28
06/11/2017 00:00,6967.68
05/11/2017 00:00,7372.72
04/11/2017 00:00,7388.83
03/11/2017 00:00,7146.82
02/11/2017 00:00,7030
01/11/2017 00:00,6741.59
31/10/2017 00:00,6434.21
30/10/2017 00:00,6119.99
29/10/2017 00:00,6137.37
28/10/2017 00:00,5730.69
27/10/2017 00:00,5771.89
26/10/2017 00:00,5890
25/10/2017 00:00,5735.88
24/10/2017 00:00,5523.4
23/10/2017 00:00,5871.17
22/10/2017 00:00,5969
21/10/2017 00:00,6013.46
20/10/2017 00:00,5977.29
19/10/2017 00:00,5698.69
18/10/2017 00:00,5582.05
17/10/2017 00:00,5597.31
16/10/2017 00:00,5745.72
15/10/2017 00:00,5679.7
14/10/2017 00:00,5801.29
13/10/2017 00:00,5653.6
12/10/2017 00:00,5445
11/10/2017 00:00,4822.01
10/10/2017 00:00,4749.29
09/10/2017 00:00,4764.7
08/10/2017 00:00,4597.98
07/10/2017 00:00,4423.3
06/10/2017 00:00,4362.95
05/10/2017 00:00,4301.09
04/10/2017 00:00,4219.53
03/10/2017 00:00,4315.83
02/10/2017 00:00,4391.48
01/10/2017 00:00,4377.22
30/09/2017 00:00,4326.09
29/09/2017 00:00,4164.82
28/09/2017 00:00,4184.84
27/09/2017 00:00,4199.29
26/09/2017 00:00,3888.03
25/09/2017 00:00,3918
24/09/2017 00:00,3664.22
23/09/2017 00:00,3779.17
22/09/2017 00:00,3612.18
21/09/2017 00:00,3617.05
20/09/2017 00:00,3874.46
19/09/2017 00:00,3888.8
18/09/2017 00:00,4101.6
17/09/2017 00:00,3662.99
16/09/2017 00:00,3678.93
15/09/2017 00:00,3700.01
14/09/2017 00:00,3227.79
13/09/2017 00:00,3865.34
12/09/2017 00:00,4172.56
11/09/2017 00:00,4207.31
10/09/2017 00:00,4226.22
09/09/2017 00:00,4308.72
08/09/2017 00:00,4312
07/09/2017 00:00,4615
06/09/2017 00:00,4605.8
05/09/2017 00:00,4396.52
04/09/2017 00:00,4277
03/09/2017 00:00,4606.26
02/09/2017 00:00,4599.9
01/09/2017 00:00,4921.7
31/08/2017 00:00,4734.26
30/08/2017 00:00,4573.2
29/08/2017 00:00,4578.82
28/08/2017 00:00,4379.99
27/08/2017 00:00,4337.68
26/08/2017 00:00,4333.38
25/08/2017 00:00,4355.98
24/08/2017 00:00,4300.34
23/08/2017 00:00,4108.12
22/08/2017 00:00,4085
21/08/2017 00:00,3987.52
20/08/2017 00:00,4058.68
19/08/2017 00:00,4099.55
18/08/2017 00:00,4100
17/08/2017 00:00,4276.5
16/08/2017 00:00,4378.84
15/08/2017 00:00,4155.67
14/08/2017 00:00,4306.23
13/08/2017 00:00,4053.87
12/08/2017 00:00,3855.1
11/08/2017 00:00,3645.06
10/08/2017 00:00,3413.03
09/08/2017 00:00,3342.99
08/08/2017 00:00,3412.41
07/08/2017 00:00,3387.55
06/08/2017 00:00,3222.75
05/08/2017 00:00,3263.62
04/08/2017 00:00,2855
03/08/2017 00:00,2793.37
02/08/2017 00:00,2703.51
01/08/2017 00:00,2731
31/07/2017 00:00,2855.81
30/07/2017 00:00,2742.37
29/07/2017 00:00,2680.56
28/07/2017 00:00,2777.01
27/07/2017 00:00,2666.33
26/07/2017 00:00,2524.99
25/07/2017 00:00,2564.82
24/07/2017 00:00,2759.98
23/07/2017 00:00,2749.02
22/07/2017 00:00,2832.71
21/07/2017 00:00,2670
20/07/2017 00:00,2875.03
19/07/2017 00:00,2265.21
18/07/2017 00:00,2303.71
17/07/2017 00:00,2226
16/07/2017 00:00,1917.63
15/07/2017 00:00,1970.51
14/07/2017 00:00,2213.37
13/07/2017 00:00,2339.99
12/07/2017 00:00,2388
11/07/2017 00:00,2305.98
10/07/2017 00:00,2323.45
09/07/2017 00:00,2502.28
08/07/2017 00:00,2550.07
07/07/2017 00:00,2501.46
06/07/2017 00:00,2600.39
05/07/2017 00:00,2602.9
04/07/2017 00:00,2596.12
03/07/2017 00:00,2550.47
02/07/2017 00:00,2504.37
01/07/2017 00:00,2412.41
30/06/2017 00:00,2465.49
29/06/2017 00:00,2541.59
28/06/2017 00:00,2559.9
27/06/2017 00:00,2565
26/06/2017 00:00,2421.22
25/06/2017 00:00,2502.03
24/06/2017 00:00,2557.66
23/06/2017 00:00,2685.05
22/06/2017 00:00,2713.48
21/06/2017 00:00,2657.04
20/06/2017 00:00,2740
19/06/2017 00:00,2598
18/06/2017 00:00,2516.98
17/06/2017 00:00,2630
16/06/2017 00:00,2484.68
15/06/2017 00:00,2424.91
14/06/2017 00:00,2450
13/06/2017 00:00,2703.02
12/06/2017 00:00,2667.06
11/06/2017 00:00,2954.22
10/06/2017 00:00,2899.99
09/06/2017 00:00,2822.32
08/06/2017 00:00,2806
07/06/2017 00:00,2683.03
06/06/2017 00:00,2880.74
05/06/2017 00:00,2698
04/06/2017 00:00,2530.27
03/06/2017 00:00,2540.94
02/06/2017 00:00,2488.94
01/06/2017 00:00,2413.63
31/05/2017 00:00,2298.01
30/05/2017 00:00,2203.51
29/05/2017 00:00,2292.1
28/05/2017 00:00,2178.81
27/05/2017 00:00,2042
26/05/2017 00:00,2279.82
25/05/2017 00:00,2292.53
24/05/2017 00:00,2420.29
23/05/2017 00:00,2264.23
22/05/2017 00:00,2099.97
21/05/2017 00:00,2017.55
20/05/2017 00:00,2013.99
19/05/2017 00:00,1958
18/05/2017 00:00,1878.99
17/05/2017 00:00,1782.99
16/05/2017 00:00,1700.01
15/05/2017 00:00,1705.48
14/05/2017 00:00,1784
13/05/2017 00:00,1776.89
12/05/2017 00:00,1691.51
11/05/2017 00:00,1828.45
10/05/2017 00:00,1772.58
09/05/2017 00:00,1720.28
08/05/2017 00:00,1649.54
